Simulation Time,Node,Contetion Size
0.099978399184,accessPoint,31
0.100034076557,wirelessHost[142],15
0.100273777896,accessPoint,31
0.100285584293,wirelessHost[31],15
0.100644927449,wirelessHost[149],15
0.101072741366,accessPoint,31
0.10137453398,accessPoint,31
0.102548291627,wirelessHost[289],15
0.102586713688,accessPoint,31
0.103608049382,wirelessHost[81],15
0.103646526354,accessPoint,31
0.104489352088,wirelessHost[8],15
0.10457690498,accessPoint,31
0.105693574529,wirelessHost[156],15
0.105731747449,accessPoint,31
0.106826791842,wirelessHost[130],15
0.106865447512,accessPoint,31
0.10773968643,wirelessHost[47],15
0.107778432766,accessPoint,31
0.108016763022,wirelessHost[89],15
0.1083891145,accessPoint,31
0.110400302894,wirelessHost[228],15
0.110438560252,accessPoint,31
0.110974629014,wirelessHost[242],15
0.11101271448,accessPoint,31
0.111105064559,wirelessHost[20],15
0.111823707792,accessPoint,31
0.112812795537,wirelessHost[132],15
0.112851413622,accessPoint,31
0.117251504655,wirelessHost[282],15
0.117289841513,accessPoint,31
0.117738912953,wirelessHost[238],15
0.117777783496,accessPoint,31
0.118296069652,wirelessHost[79],15
0.118556230842,accessPoint,31
0.118982679606,wirelessHost[244],15
0.119021213478,accessPoint,31
0.119634949183,wirelessHost[161],15
0.119771129332,accessPoint,31
0.119905135431,wirelessHost[217],15
0.120461210449,accessPoint,31
0.121262786584,wirelessHost[284],15
0.121531266405,accessPoint,31
0.124497290654,wirelessHost[150],15
0.124535730881,accessPoint,31
0.124542658753,wirelessHost[191],15
0.125186396985,accessPoint,31
0.126197616989,wirelessHost[21],15
0.126257029895,accessPoint,31
0.126713681337,wirelessHost[218],15
0.126752655437,accessPoint,31
0.128267301247,wirelessHost[67],15
0.12830607638,accessPoint,31
0.129763276293,wirelessHost[295],15
0.129802309241,accessPoint,31
0.130678086146,wirelessHost[297],15
0.130772377515,accessPoint,31
0.131360024516,wirelessHost[36],15
0.131542025645,accessPoint,31
0.134493498784,wirelessHost[226],15
0.134532051099,accessPoint,31
0.135507050599,wirelessHost[34],15
0.135545201888,accessPoint,31
0.135874449601,wirelessHost[246],15
0.136114304087,accessPoint,31
0.138218883984,wirelessHost[148],15
0.138257196658,accessPoint,31
0.13874598206,wirelessHost[49],15
0.138967010344,accessPoint,31
0.139773511956,wirelessHost[259],15
0.139811878754,accessPoint,31
0.140799569292,wirelessHost[153],15
0.140838463093,accessPoint,31
0.141165373218,wirelessHost[133],15
0.141488853454,accessPoint,31
0.141553718457,wirelessHost[180],15
0.142279219482,accessPoint,31
0.142719703424,wirelessHost[3],15
0.143108933578,accessPoint,31
0.146237028483,wirelessHost[73],15
0.146275566529,accessPoint,31
0.147806717409,wirelessHost[75],15
0.147840844607,wirelessHost[74],15
0.14784543792,accessPoint,31
0.14843511601,accessPoint,31
0.152767289546,wirelessHost[143],15
