Simulation Time,Node,Contetion Size
0.079698578292,accessPoint,31
0.101187190972,wirelessHost[127],15
0.101225539796,accessPoint,31
0.101527317986,wirelessHost[334],15
0.101794634969,accessPoint,31
0.101805024478,wirelessHost[246],15
0.102123962576,accessPoint,31
0.102548291627,wirelessHost[89],15
0.102586924764,accessPoint,31
0.102938383934,wirelessHost[178],15
0.10317660762,accessPoint,31
0.106400483777,wirelessHost[241],15
0.106438981003,accessPoint,31
0.106651927601,wirelessHost[275],15
0.106911672475,accessPoint,31
0.107541607949,wirelessHost[122],15
0.107580250373,accessPoint,31
0.108896216052,wirelessHost[161],15
0.108934938087,accessPoint,31
0.109030704107,wirelessHost[220],15
0.109410623515,accessPoint,31
0.110400302894,wirelessHost[28],15
0.110438698273,accessPoint,31
0.110974629014,wirelessHost[42],15
0.111168843985,accessPoint,31
0.114523158153,wirelessHost[376],15
0.114561836174,accessPoint,31
0.114742523525,wirelessHost[371],15
0.114992836174,accessPoint,63
0.11631502877,wirelessHost[185],15
0.116353624525,accessPoint,31
0.116632504668,wirelessHost[111],15
0.116982822831,accessPoint,31
0.117251504655,wirelessHost[82],15
0.117670401274,accessPoint,31
0.117738912953,wirelessHost[38],15
0.118179212136,accessPoint,31
0.118412836269,wirelessHost[204],15
0.11871166876,accessPoint,31
0.118982679606,wirelessHost[44],15
0.119382472597,accessPoint,31
0.119736767584,wirelessHost[100],15
0.119905135431,wirelessHost[17],15
0.119956595001,accessPoint,31
0.120107150753,wirelessHost[256],15
0.120307595001,accessPoint,63
0.120631651906,wirelessHost[116],15
0.120871065858,accessPoint,31
0.121015313407,wirelessHost[297],15
0.121044236422,wirelessHost[365],15
0.12120983419,wirelessHost[282],15
0.121248383804,accessPoint,31
0.121262786584,wirelessHost[84],15
0.121915140275,accessPoint,31
0.122595631921,accessPoint,31
0.122877624439,accessPoint,31
0.123720472283,wirelessHost[130],15
0.123759117926,accessPoint,31
0.125773469917,wirelessHost[107],15
0.125812178049,accessPoint,31
0.126713681337,wirelessHost[18],15
0.126801889542,accessPoint,31
0.127465377329,wirelessHost[338],15
0.127593357256,wirelessHost[170],15
0.128269683174,wirelessHost[231],15
0.128308069332,accessPoint,31
0.129007538478,wirelessHost[320],15
0.129045847991,accessPoint,31
0.129208119935,wirelessHost[310],15
0.129532948229,wirelessHost[182],15
0.129763276293,wirelessHost[95],15
0.129791904113,accessPoint,31
0.130152125589,accessPoint,31
0.130501304631,accessPoint,31
0.130678086146,wirelessHost[97],15
0.130897905245,accessPoint,31
0.130927994056,wirelessHost[198],15
0.131406994397,wirelessHost[339],15
0.131469083077,accessPoint,31
0.131978368556,accessPoint,31
0.131979921856,wirelessHost[124],15
0.13248909709,accessPoint,31
0.132825034158,wirelessHost[156],15
0.132879586117,accessPoint,31
0.133714677696,wirelessHost[383],15
0.133752905041,accessPoint,31
0.133934175153,wirelessHost[169],15
0.134020816511,wirelessHost[181],15
0.134202797916,accessPoint,31
0.134461378842,wirelessHost[258],15
0.134493498784,wirelessHost[26],15
0.135009442933,accessPoint,31
0.135170311481,wirelessHost[346],15
0.135550191763,accessPoint,31
0.135874449601,wirelessHost[46],15
0.136234638639,accessPoint,31
0.13631745812,wirelessHost[221],15
0.136365316133,wirelessHost[201],15
0.137093433166,accessPoint,31
0.13714668476,wirelessHost[192],15
0.137353956134,accessPoint,31
0.137684330425,accessPoint,31
0.138225897681,wirelessHost[152],15
0.138465952267,accessPoint,31
0.138906447387,accessPoint,31
0.139187357385,accessPoint,31
0.139773511956,wirelessHost[59],15
0.13987758325,accessPoint,31
0.140476251906,wirelessHost[312],15
0.140735796814,accessPoint,31
0.140895522386,wirelessHost[183],15
0.141235180304,accessPoint,31
0.14305073251,wirelessHost[386],15
0.143089041754,accessPoint,31
0.143651299714,wirelessHost[325],15
0.143689765055,accessPoint,31
0.1455134338,wirelessHost[114],15
0.145551712102,accessPoint,31
0.14618240369,wirelessHost[286],15
0.146221094808,accessPoint,31
0.146927620261,wirelessHost[168],15
0.146966428452,accessPoint,31
0.148053774703,wirelessHost[359],15
0.14809238927,accessPoint,31
0.148398987157,wirelessHost[141],15
0.148638814245,accessPoint,31
0.149177665473,wirelessHost[218],15
0.149377327481,accessPoint,31
0.151085570268,wirelessHost[143],15
0.151088124234,wirelessHost[145],15
0.15112427066,accessPoint,31
0.15141418411,accessPoint,31
0.153689689632,wirelessHost[193],15
0.153728041878,accessPoint,31
0.155216267216,wirelessHost[4],15
0.155254783947,wirelessHost[271],15
0.155255331244,accessPoint,31
0.155829961249,wirelessHost[76],15
0.155985815035,accessPoint,31
0.156330383499,wirelessHost[318],15
0.156357032363,wirelessHost[87],15
0.156610339833,wirelessHost[47],15
0.156791801618,accessPoint,31
0.156933182992,accessPoint,31
0.157303392095,accessPoint,31
0.157565179075,accessPoint,31
0.157873275131,wirelessHost[135],15
0.158228067053,wirelessHost[21],15
0.1582661316,accessPoint,31
0.158757104352,wirelessHost[292],15
0.159035541295,accessPoint,31
0.159091347689,wirelessHost[279],15
0.159405540275,accessPoint,31
0.160166155973,accessPoint,31
0.161967162252,wirelessHost[230],15
0.1620059806,accessPoint,31
0.162187261949,wirelessHost[343],15
0.162447530149,accessPoint,31
0.162507088482,wirelessHost[267],15
0.162838530149,accessPoint,63
0.163528285432,wirelessHost[372],15
0.16374835096,accessPoint,31
0.164551556483,wirelessHost[200],15
0.164658816575,accessPoint,31
0.165009480738,wirelessHost[301],15
0.165217090142,wirelessHost[245],15
0.16545866254,accessPoint,63
0.16610955316,accessPoint,31
0.166897029942,wirelessHost[85],15
0.167077917277,accessPoint,31
0.167366308603,wirelessHost[284],15
0.167537685903,wirelessHost[25],15
0.167647283112,accessPoint,31
0.167741932836,wirelessHost[229],15
0.167926471122,wirelessHost[336],15
0.167976834995,accessPoint,31
0.168670297205,wirelessHost[81],15
0.168714965628,accessPoint,31
0.169365257925,accessPoint,31
0.169826110593,accessPoint,31
0.170406988845,wirelessHost[207],15
0.17044128913,wirelessHost[311],15
0.17046734211,wirelessHost[206],15
0.170676479804,accessPoint,31
0.171055982027,accessPoint,63
0.17132840252,wirelessHost[264],15
0.171396500943,wirelessHost[72],15
0.171718064035,accessPoint,127
0.171905259206,wirelessHost[397],15
0.17212406341,wirelessHost[337],15
0.173264839523,wirelessHost[363],15
0.174325876029,accessPoint,31
0.174526856435,accessPoint,31
0.174653882999,wirelessHost[80],15
0.174664736795,wirelessHost[77],15
0.174917519488,wirelessHost[16],15
0.175232198345,wirelessHost[83],15
0.175234552814,accessPoint,31
0.175723612573,accessPoint,31
0.175726873265,wirelessHost[104],15
0.17645323415,accessPoint,31
0.176874660042,accessPoint,31
0.177396373218,accessPoint,31
0.177717476558,accessPoint,31
0.178304370586,wirelessHost[86],15
0.178583861575,accessPoint,31
0.178624217515,wirelessHost[227],15
0.179013204683,accessPoint,31
0.179421063536,wirelessHost[136],15
0.179456723435,wirelessHost[299],15
0.179720425967,accessPoint,31
0.18017152728,accessPoint,31
0.180384308565,wirelessHost[260],15
0.180523988581,wirelessHost[238],15
0.180604360213,accessPoint,31
0.181352940341,accessPoint,31
0.181688940341,accessPoint,31
0.181774827675,wirelessHost[225],15
0.181830265175,accessPoint,31
0.18224177386,accessPoint,31
0.182521855512,accessPoint,31
0.183126810146,wirelessHost[285],15
0.183164902331,accessPoint,31
0.183184076007,wirelessHost[392],15
0.183853957692,accessPoint,31
0.185747570102,wirelessHost[20],15
0.18578614825,accessPoint,31
0.186378863407,wirelessHost[203],15
0.186417473934,accessPoint,31
0.186508369888,wirelessHost[172],15
0.186808424209,accessPoint,31
0.186844971753,wirelessHost[265],15
0.187379500984,accessPoint,31
